date,from_code ,to_code,sku,qty,unit_cost,unit_price,extended_cost,extended_retail,dataset
8/1/2023,YYC-WH,YYC-DT,BK1052,24,16.57,35.53,397.68,852.72,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1052,17,16.57,35.53,281.69,604.01,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1052,13,16.57,35.53,215.41,461.89,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1053,20,16.46,30.37,329.2,607.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1053,8,16.46,30.37,131.68,242.96,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1053,6,16.46,30.37,98.76,182.22,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1054,26,6.35,14.02,165.1,364.52,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1054,22,6.35,14.02,139.7,308.44,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1054,16,6.35,14.02,101.6,224.32,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1055,21,15.91,31.63,334.11,664.23,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1055,7,15.91,31.63,111.37,221.41,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1055,8,15.91,31.63,127.28,253.04,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1056,16,7.55,17.81,120.8,284.96,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1056,6,7.55,17.81,45.3,106.86,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1056,12,7.55,17.81,90.6,213.72,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1057,21,10.02,20.21,210.42,424.41,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1057,18,10.02,20.21,180.36,363.78,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1057,11,10.02,20.21,110.22,222.31,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1058,3,14.92,31.61,44.76,94.83,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1058,3,14.92,31.61,44.76,94.83,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1058,5,14.92,31.61,74.6,158.05,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1059,27,7.93,14.34,214.11,387.18,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1059,8,7.93,14.34,63.44,114.72,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1059,8,7.93,14.34,63.44,114.72,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1060,22,15.82,29.28,348.04,644.16,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1060,17,15.82,29.28,268.94,497.76,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1060,7,15.82,29.28,110.74,204.96,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1061,17,15.99,33.18,271.83,564.06,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1061,19,15.99,33.18,303.81,630.42,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1061,9,15.99,33.18,143.91,298.62,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1062,7,12.09,25.82,84.63,180.74,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1062,9,12.09,25.82,108.81,232.38,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1062,7,12.09,25.82,84.63,180.74,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1063,13,6.08,13.5,79.04,175.5,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1063,9,6.08,13.5,54.72,121.5,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1063,11,6.08,13.5,66.88,148.5,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1064,17,9.44,18.92,160.48,321.64,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1064,8,9.44,18.92,75.52,151.36,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1064,18,9.44,18.92,169.92,340.56,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1065,21,13.4,30.64,281.4,643.44,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1065,10,13.4,30.64,134,306.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1065,11,13.4,30.64,147.4,337.04,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1066,23,17.77,42.69,408.71,981.87,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1066,13,17.77,42.69,231.01,554.97,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1066,13,17.77,42.69,231.01,554.97,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1067,8,13.58,31.86,108.64,254.88,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1067,6,13.58,31.86,81.48,191.16,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1067,1,13.58,31.86,13.58,31.86,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1068,12,9.12,16.67,109.44,200.04,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1068,12,9.12,16.67,109.44,200.04,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1068,6,9.12,16.67,54.72,100.02,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1069,5,13.61,29.08,68.05,145.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1069,7,13.61,29.08,95.27,203.56,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1069,5,13.61,29.08,68.05,145.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1070,18,12.48,23.38,224.64,420.84,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1070,6,12.48,23.38,74.88,140.28,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1070,7,12.48,23.38,87.36,163.66,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1071,20,15.36,30.25,307.2,605,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1071,13,15.36,30.25,199.68,393.25,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1071,7,15.36,30.25,107.52,211.75,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1072,29,7.28,18.13,211.12,525.77,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1072,9,7.28,18.13,65.52,163.17,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1072,10,7.28,18.13,72.8,181.3,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1073,34,15.13,28.74,514.42,977.16,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1073,18,15.13,28.74,272.34,517.32,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1073,17,15.13,28.74,257.21,488.58,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1074,14,12.5,26.87,175,376.18,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1074,6,12.5,26.87,75,161.22,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1074,10,12.5,26.87,125,268.7,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1075,21,17.56,39.21,368.76,823.41,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1075,19,17.56,39.21,333.64,744.99,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1075,11,17.56,39.21,193.16,431.31,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1076,9,10.1,23.15,90.9,208.35,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1076,3,10.1,23.15,30.3,69.45,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1076,6,10.1,23.15,60.6,138.9,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1077,17,13.59,29.79,231.03,506.43,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1077,8,13.59,29.79,108.72,238.32,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1077,7,13.59,29.79,95.13,208.53,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1078,19,17.18,31.04,326.42,589.76,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1078,17,17.18,31.04,292.06,527.68,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1078,8,17.18,31.04,137.44,248.32,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1079,18,7.23,14.67,130.14,264.06,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1079,9,7.23,14.67,65.07,132.03,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1079,6,7.23,14.67,43.38,88.02,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1080,25,17.25,37.3,431.25,932.5,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1080,12,17.25,37.3,207,447.6,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1080,8,17.25,37.3,138,298.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1081,15,14.25,26.53,213.75,397.95,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1081,11,14.25,26.53,156.75,291.83,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1081,10,14.25,26.53,142.5,265.3,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1082,18,6.81,13.93,122.58,250.74,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1082,7,6.81,13.93,47.67,97.51,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1082,13,6.81,13.93,88.53,181.09,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1083,16,9.61,17.52,153.76,280.32,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1083,10,9.61,17.52,96.1,175.2,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1083,15,9.61,17.52,144.15,262.8,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1084,16,14.5,26.9,232,430.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1084,7,14.5,26.9,101.5,188.3,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1084,8,14.5,26.9,116,215.2,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1085,20,6.81,14.15,136.2,283,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1085,15,6.81,14.15,102.15,212.25,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1085,15,6.81,14.15,102.15,212.25,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1086,13,12.99,24.59,168.87,319.67,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1086,14,12.99,24.59,181.86,344.26,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1086,7,12.99,24.59,90.93,172.13,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1087,25,10.15,22.3,253.75,557.5,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1087,10,10.15,22.3,101.5,223,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1087,19,10.15,22.3,192.85,423.7,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1088,17,13.45,30.7,228.65,521.9,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1088,12,13.45,30.7,161.4,368.4,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1088,8,13.45,30.7,107.6,245.6,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1089,22,6.55,15.46,144.1,340.12,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1089,19,6.55,15.46,124.45,293.74,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1089,15,6.55,15.46,98.25,231.9,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1090,33,16.46,31.93,543.18,1053.69,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1090,14,16.46,31.93,230.44,447.02,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1090,13,16.46,31.93,213.98,415.09,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1091,4,17.68,33.9,70.72,135.6,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1091,3,17.68,33.9,53.04,101.7,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1091,1,17.68,33.9,17.68,33.9,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1092,17,17.63,33.02,299.71,561.34,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1092,11,17.63,33.02,193.93,363.22,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1092,10,17.63,33.02,176.3,330.2,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1093,20,15,33.68,300,673.6,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1093,16,15,33.68,240,538.88,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1093,16,15,33.68,240,538.88,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1094,17,7.56,17.35,128.52,294.95,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1094,13,7.56,17.35,98.28,225.55,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1094,13,7.56,17.35,98.28,225.55,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1095,18,15.1,27.51,271.8,495.18,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1095,11,15.1,27.51,166.1,302.61,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1095,7,15.1,27.51,105.7,192.57,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1096,23,6.3,15.47,144.9,355.81,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1096,9,6.3,15.47,56.7,139.23,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1096,11,6.3,15.47,69.3,170.17,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1097,29,6.27,11.51,181.83,333.79,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1097,20,6.27,11.51,125.4,230.2,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1097,7,6.27,11.51,43.89,80.57,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1098,16,9.88,21.53,158.08,344.48,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1098,9,9.88,21.53,88.92,193.77,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1098,12,9.88,21.53,118.56,258.36,bookstore_inventory
8/1/2023,YYC-WH,YYC-DT,BK1099,17,11.86,27.23,201.62,462.91,bookstore_inventory
8/1/2023,YYC-WH,YYC-NW,BK1099,9,11.86,27.23,106.74,245.07,bookstore_inventory
8/1/2023,YYC-WH,YYC-SE,BK1099,12,11.86,27.23,142.32,326.76,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1000,14,8.09,18.92,113.26,264.88,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1000,6,8.09,18.92,48.54,113.52,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1000,5,8.09,18.92,40.45,94.6,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1001,13,10.75,24.49,139.75,318.37,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1001,7,10.75,24.49,75.25,171.43,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1001,4,10.75,24.49,43,97.96,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1002,21,15.1,31.89,317.1,669.69,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1002,14,15.1,31.89,211.4,446.46,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1002,6,15.1,31.89,90.6,191.34,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1003,21,14.35,28.58,301.35,600.18,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1003,11,14.35,28.58,157.85,314.38,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1003,15,14.35,28.58,215.25,428.7,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1004,12,7.85,19.61,94.2,235.32,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1004,10,7.85,19.61,78.5,196.1,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1004,11,7.85,19.61,86.35,215.71,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1005,6,15.79,33.13,94.74,198.78,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1005,7,15.79,33.13,110.53,231.91,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1005,5,15.79,33.13,78.95,165.65,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1006,19,8.69,18.39,165.11,349.41,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1006,6,8.69,18.39,52.14,110.34,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1006,12,8.69,18.39,104.28,220.68,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1007,24,8.69,16.64,208.56,399.36,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1007,21,8.69,16.64,182.49,349.44,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1007,20,8.69,16.64,173.8,332.8,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1008,10,12.44,29.31,124.4,293.1,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1008,16,12.44,29.31,199.04,468.96,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1008,8,12.44,29.31,99.52,234.48,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1009,9,13.12,29.99,118.08,269.91,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1009,8,13.12,29.99,104.96,239.92,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1009,5,13.12,29.99,65.6,149.95,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1010,26,12.96,25.33,336.96,658.58,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1010,9,12.96,25.33,116.64,227.97,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1010,8,12.96,25.33,103.68,202.64,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1011,18,7.1,13.19,127.8,237.42,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1011,16,7.1,13.19,113.6,211.04,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1011,11,7.1,13.19,78.1,145.09,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1012,13,16.53,37.63,214.89,489.19,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1012,7,16.53,37.63,115.71,263.41,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1012,6,16.53,37.63,99.18,225.78,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1013,11,9.19,20.75,101.09,228.25,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1013,10,9.19,20.75,91.9,207.5,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1013,4,9.19,20.75,36.76,83,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1014,15,7.55,15.03,113.25,225.45,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1014,13,7.55,15.03,98.15,195.39,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1014,14,7.55,15.03,105.7,210.42,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1015,15,16.66,41.08,249.9,616.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1015,15,16.66,41.08,249.9,616.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1015,6,16.66,41.08,99.96,246.48,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1016,17,17.47,33.29,296.99,565.93,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1016,11,17.47,33.29,192.17,366.19,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1016,15,17.47,33.29,262.05,499.35,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1017,19,16.35,34.38,310.65,653.22,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1017,22,16.35,34.38,359.7,756.36,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1017,14,16.35,34.38,228.9,481.32,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1018,20,15.71,38.65,314.2,773,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1018,20,15.71,38.65,314.2,773,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1018,9,15.71,38.65,141.39,347.85,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1019,27,13.86,29.02,374.22,783.54,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1019,15,13.86,29.02,207.9,435.3,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1019,10,13.86,29.02,138.6,290.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1020,22,12.61,28.33,277.42,623.26,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1020,13,12.61,28.33,163.93,368.29,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1020,5,12.61,28.33,63.05,141.65,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1021,12,7.04,14.63,84.48,175.56,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1021,6,7.04,14.63,42.24,87.78,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1021,5,7.04,14.63,35.2,73.15,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1022,33,10.9,21.71,359.7,716.43,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1022,15,10.9,21.71,163.5,325.65,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1022,10,10.9,21.71,109,217.1,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1023,12,10.47,26.06,125.64,312.72,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1023,9,10.47,26.06,94.23,234.54,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1023,13,10.47,26.06,136.11,338.78,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1024,14,9.12,19.03,127.68,266.42,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1024,8,9.12,19.03,72.96,152.24,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1024,9,9.12,19.03,82.08,171.27,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1025,31,14.68,35.61,455.08,1103.91,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1025,13,14.68,35.61,190.84,462.93,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1025,18,14.68,35.61,264.24,640.98,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1026,9,11.95,23.43,107.55,210.87,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1026,6,11.95,23.43,71.7,140.58,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1026,4,11.95,23.43,47.8,93.72,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1027,15,6.97,13.59,104.55,203.85,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1027,10,6.97,13.59,69.7,135.9,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1027,7,6.97,13.59,48.79,95.13,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1028,19,8.64,15.74,164.16,299.06,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1028,9,8.64,15.74,77.76,141.66,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1028,10,8.64,15.74,86.4,157.4,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1029,11,14.2,32.04,156.2,352.44,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1029,9,14.2,32.04,127.8,288.36,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1029,5,14.2,32.04,71,160.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1030,24,6.91,14.22,165.84,341.28,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1030,16,6.91,14.22,110.56,227.52,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1030,16,6.91,14.22,110.56,227.52,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1031,16,16.21,38.99,259.36,623.84,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1031,12,16.21,38.99,194.52,467.88,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1031,7,16.21,38.99,113.47,272.93,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1032,6,11.94,25.45,71.64,152.7,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1032,9,11.94,25.45,107.46,229.05,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1032,7,11.94,25.45,83.58,178.15,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1033,18,11.77,29.16,211.86,524.88,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1033,11,11.77,29.16,129.47,320.76,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1033,12,11.77,29.16,141.24,349.92,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1034,22,13.11,25.3,288.42,556.6,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1034,14,13.11,25.3,183.54,354.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1034,14,13.11,25.3,183.54,354.2,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1035,24,15.9,38.29,381.6,918.96,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1035,15,15.9,38.29,238.5,574.35,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1035,12,15.9,38.29,190.8,459.48,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1036,18,10.17,23.83,183.06,428.94,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1036,12,10.17,23.83,122.04,285.96,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1036,16,10.17,23.83,162.72,381.28,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1037,13,14.14,33.08,183.82,430.04,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1037,17,14.14,33.08,240.38,562.36,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1037,11,14.14,33.08,155.54,363.88,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1038,19,12.79,30.59,243.01,581.21,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1038,14,12.79,30.59,179.06,428.26,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1038,17,12.79,30.59,217.43,520.03,bookstore_inventory
9/1/2023,YYC-WH,YYC-DT,BK1039,12,9.2,21.46,110.4,257.52,bookstore_inventory
9/1/2023,YYC-WH,YYC-NW,BK1039,5,9.2,21.46,46,107.3,bookstore_inventory
9/1/2023,YYC-WH,YYC-SE,BK1039,5,9.2,21.46,46,107.3,bookstore_inventory
